map_id,jurisdiction_cvap_total_count,LD_cvap_total_count,SD_cvap_total_count,LD_cvap_total_perc,SD_cvap_total_perc,LD_cvap_White_Alone_perc,LD_cvap_Black_or_African_American_Alone_perc,LD_cvap_Asian_Alone_perc,LD_cvap_Hispanic_or_Latino_Alone_perc,LD_cvap_American_Indian_or_Alaska_Native_Alone_perc,LD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Alone_perc,LD_cvap_Alone_Remaining_perc,SD_cvap_White_Alone_perc,SD_cvap_Black_or_African_American_Alone_perc,SD_cvap_Asian_Alone_perc,SD_cvap_Hispanic_or_Latino_Alone_perc,SD_cvap_American_Indian_or_Alaska_Native_Alone_perc,SD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Alone_perc,SD_cvap_Alone_Remaining_perc,LD_cvap_White_Combined_perc,LD_cvap_Black_or_African_American_Combined_perc,LD_cvap_Asian_Combined_perc,LD_cvap_Hispanic_or_Latino_Combined_perc,LD_cvap_American_Indian_or_Alaska_Native_Combined_perc,LD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Combined_perc,LD_cvap_Combined_Remaining_perc,SD_cvap_White_Combined_perc,SD_cvap_Black_or_African_American_Combined_perc,SD_cvap_Asian_Combined_perc,SD_cvap_Hispanic_or_Latino_Combined_perc,SD_cvap_American_Indian_or_Alaska_Native_Combined_perc,SD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Combined_perc,SD_cvap_Combined_Remaining_perc,LD_housing_own_perc,LD_housing_rent_perc,SD_housing_own_perc,SD_housing_rent_perc,LD_income_range_at_quota,SD_income_range_at_quota,SD_quadrant,LD_geoids,SD_geoids
0.0,11600.0,9376.0,2224.0,80.82758620689656,19.17241379310345,55.35409556313993,3.242320819112628,24.850682593856654,11.03882252559727,0.7145904436860068,0.7359215017064846,4.063566552901024,52.60791366906475,5.39568345323741,16.18705035971223,17.086330935251798,1.5737410071942446,0.6744604316546763,6.474820143884892,55.35409556313993,4.575511945392491,27.015784982935152,11.03882252559727,0.8639078498293515,0.7359215017064846,0.4159556313993174,52.60791366906475,6.6996402877697845,18.66007194244604,17.086330935251798,1.5737410071942446,0.6744604316546763,2.697841726618705,55.80988991787524,44.19011008212476,17.547937245787335,82.45206275421266,"$45,000 to $49,999","$50,000 to $59,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014205001;060014206001;060014206002;060014206003,060014204001;060014205002
1.0,11600.0,9695.0,1905.0,83.57758620689656,16.42241379310345,57.60701392470346,3.445074780814853,21.660649819494584,11.603919546157814,0.4847859721505931,0.2991232594120681,4.899432697266632,40.68241469816273,4.724409448818897,30.971128608923884,15.223097112860893,2.8871391076115485,2.8871391076115485,2.6246719160104988,57.60701392470346,5.033522434244456,23.806085611139764,11.603919546157814,0.629190304280557,0.2991232594120681,1.0211449200618876,40.68241469816273,4.724409448818897,33.59580052493438,15.223097112860893,2.8871391076115485,2.8871391076115485,0.0,45.21976259223612,54.78023740776388,55.950413223140494,44.049586776859506,"$35,000 to $39,999","$100,000 to $124,999",NW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014203001;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014203002;060014203003
2.0,11600.0,9783.0,1817.0,84.33620689655173,15.663793103448276,54.63559235408361,3.976285393028723,22.028007768578146,13.186139221097823,0.9608504548706941,0.8586323213738117,4.354492486967188,55.86130985140341,1.926252063841497,29.444138690148595,6.879471656576775,0.4402861860209136,0.0,5.448541552008805,54.63559235408361,5.397117448635388,23.949708678319535,13.186139221097823,1.1039558417663293,0.8586323213738117,0.8688541347234999,55.86130985140341,2.7517886626307098,33.29664281783159,6.879471656576775,0.4402861860209136,0.0,0.7705008255365988,45.607893061744115,54.392106938255885,54.310344827586206,45.689655172413794,"$40,000 to $44,999","$125,000 to $149,999",NE,060014201003;060014202002;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014201001;060014201002;060014202001
3.0,11600.0,9430.0,2170.0,81.29310344827586,18.70689655172414,56.786850477200424,3.1707317073170733,21.845174973488866,11.611876988335101,0.4984093319194062,0.6256627783669141,5.461293743372217,46.31336405529954,5.76036866359447,29.032258064516128,14.746543778801843,2.5345622119815667,1.152073732718894,0.4608294930875576,56.786850477200424,4.8038176033934255,24.47507953340403,11.611876988335101,0.6468716861081655,0.6256627783669141,1.0498409331919407,46.31336405529954,5.76036866359447,29.493087557603687,14.746543778801843,2.5345622119815667,1.152073732718894,0.0,49.35021097046413,50.64978902953587,37.656352863726134,62.343647136273866,"$40,000 to $44,999","$75,000 to $99,999",NW,060014201001;060014201002;060014201003;060014202001;060014202002;060014203002;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014202003;060014203001;060014203003
4.0,11600.0,9736.0,1864.0,83.93103448275862,16.06896551724138,57.87797863599014,3.071076417419885,20.901807723911258,11.91454396055875,1.0065735414954806,0.5546425636811833,4.673377156943303,38.89484978540773,6.706008583690987,35.13948497854077,13.680257510729614,0.2145922746781116,1.609442060085837,3.755364806866953,57.87797863599014,4.652834839769926,22.83278553820871,11.91454396055875,1.1503697617091209,0.5546425636811833,1.0168447000821692,38.89484978540773,6.706008583690987,38.89484978540773,13.680257510729614,0.2145922746781116,1.609442060085837,0.0,46.73432640366672,53.26567359633328,48.01498127340824,51.98501872659176,"$40,000 to $44,999","$100,000 to $124,999",NE,060014201001;060014201002;060014201003;060014202002;060014202003;060014203001;060014203003;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014202001;060014203002
5.0,11600.0,8718.0,2882.0,75.15517241379311,24.844827586206897,55.23055746730902,3.2002752924982794,25.349850883230097,10.667584308327598,0.7226428079834825,0.791465932553338,4.037623308098188,53.60860513532269,5.031228313671062,16.655100624566273,16.828591256072173,1.3532269257460097,0.520471894517696,6.002775850104094,55.23055746730902,4.634090387703602,27.63248451479697,10.667584308327598,0.8832300986464785,0.791465932553338,0.1605872906629961,53.60860513532269,6.037473976405274,18.702290076335878,16.828591256072173,1.3532269257460097,0.520471894517696,2.9493407356002774,56.88073394495413,43.11926605504587,21.77841179267713,78.22158820732287,"$45,000 to $49,999","$60,000 to $74,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014206001;060014206002;060014206003,060014204001;060014205001;060014205002
6.0,11600.0,9049.0,2551.0,78.00862068965517,21.99137931034483,49.45297822963863,4.641396839429771,25.582937341142667,13.813681069731462,1.1271963752900873,0.7735661399049619,4.608244004862415,73.89259114072912,0.15680125441003528,14.700117600940807,6.468051744413955,0.0,0.5488043904351235,4.233633869070952,49.45297822963863,5.956459277268206,27.782075367443916,13.813681069731462,1.237705823847939,0.7735661399049619,0.9835340921648801,73.89259114072912,1.528812230497844,17.012936103488826,6.468051744413955,0.15680125441003528,0.5488043904351235,0.3920031360250882,39.95771670190275,60.04228329809725,80.23166023166023,19.768339768339768,"$35,000 to $39,999","$150,000 to $199,999",NE,060014201001;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001;060014205002;060014206003,060014201002;060014201003;060014206001;060014206002
7.0,11600.0,9539.0,2061.0,82.23275862068965,17.767241379310345,50.52940559807108,4.402977251284201,25.107453611489674,13.471013733095713,1.0692944753118776,0.7338295418807003,4.686025788866758,74.72100921882581,0.19408054342552158,14.313440077632217,6.307617661329452,0.0,0.6792819019893256,3.784570596797671,50.52940559807108,5.650487472481392,27.403291749659292,13.471013733095713,1.1741272670091205,0.7338295418807003,1.0378446378027046,74.72100921882581,1.8922852983988354,16.205725376031054,6.307617661329452,0.19408054342552158,0.6792819019893256,0.0,41.90535491905355,58.09464508094645,78.82352941176471,21.176470588235293,"$35,000 to $39,999","$150,000 to $199,999",SE,060014201001;060014201002;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001;060014205002;060014206003,060014201003;060014206001;060014206002
8.0,11600.0,8876.0,2724.0,76.51724137931035,23.482758620689655,56.726002703920685,3.7066246056782335,23.602974312753492,9.858044164037855,0.41685443893645785,0.4957187922487607,5.193780982424515,48.6417033773862,3.487518355359765,21.84287812041116,19.823788546255507,2.3861967694566815,1.4684287812041117,2.3494860499265786,56.726002703920685,5.396575033799008,26.11536728255971,9.858044164037855,0.5745831455610635,0.4957187922487607,0.8337088778729157,48.6417033773862,3.6343612334801763,23.12775330396476,19.823788546255507,2.3861967694566815,1.4684287812041117,0.9177679882525698,59.08218125960062,40.91781874039938,18.73881932021467,81.26118067978533,"$50,000 to $59,999","$60,000 to $74,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014203002;060014205001;060014205002;060014206001;060014206002;060014206003,060014203001;060014203003;060014204001
9.0,11600.0,8780.0,2820.0,75.6896551724138,24.310344827586206,58.48519362186788,2.8929384965831435,21.4123006833713,10.933940774487471,0.5353075170842825,0.33029612756264237,5.41002277904328,43.43971631205674,6.028368794326241,28.72340425531915,16.134751773049647,1.950354609929078,1.950354609929078,1.7730496453900708,58.48519362186788,4.646924829157175,23.78132118451025,10.933940774487471,0.6947608200455581,0.33029612756264237,1.1275626423690206,43.43971631205674,6.028368794326241,30.49645390070922,16.134751773049647,1.950354609929078,1.950354609929078,0.0,47.02565035473895,52.97434964526105,46.7899332306112,53.2100667693888,"$40,000 to $44,999","$75,000 to $99,999",NW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014203001;060014203002;060014203003
