map_id,jurisdiction_cvap_total_count,LD_cvap_total_count,SD_cvap_total_count,LD_cvap_total_perc,SD_cvap_total_perc,LD_cvap_White_Alone_perc,LD_cvap_Black_or_African_American_Alone_perc,LD_cvap_Asian_Alone_perc,LD_cvap_Hispanic_or_Latino_Alone_perc,LD_cvap_American_Indian_or_Alaska_Native_Alone_perc,LD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Alone_perc,LD_cvap_Alone_Remaining_perc,SD_cvap_White_Alone_perc,SD_cvap_Black_or_African_American_Alone_perc,SD_cvap_Asian_Alone_perc,SD_cvap_Hispanic_or_Latino_Alone_perc,SD_cvap_American_Indian_or_Alaska_Native_Alone_perc,SD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Alone_perc,SD_cvap_Alone_Remaining_perc,LD_cvap_White_Combined_perc,LD_cvap_Black_or_African_American_Combined_perc,LD_cvap_Asian_Combined_perc,LD_cvap_Hispanic_or_Latino_Combined_perc,LD_cvap_American_Indian_or_Alaska_Native_Combined_perc,LD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Combined_perc,LD_cvap_Combined_Remaining_perc,SD_cvap_White_Combined_perc,SD_cvap_Black_or_African_American_Combined_perc,SD_cvap_Asian_Combined_perc,SD_cvap_Hispanic_or_Latino_Combined_perc,SD_cvap_American_Indian_or_Alaska_Native_Combined_perc,SD_cvap_Native_Hawaiian_or_Other_Pacific_Islander_Combined_perc,SD_cvap_Combined_Remaining_perc,LD_housing_own_perc,LD_housing_rent_perc,SD_housing_own_perc,SD_housing_rent_perc,LD_income_range_at_quota,SD_income_range_at_quota,SD_quadrant,LD_geoids,SD_geoids
0.0,11600.0,6966.0,4634.0,60.05172413793103,39.94827586206897,61.08240022968705,2.7849554981337925,21.31782945736434,8.326155612977319,0.5311513063451048,0.20097616996841802,5.756531725523973,45.425118687958566,4.963314630988347,26.00345274061286,18.018990073370738,1.4026758739749676,1.5105740181268883,2.6758739749676304,61.08240022968705,4.938271604938271,23.657766293425208,8.326155612977319,0.7321274763135228,0.20097616996841802,1.0623026126902095,45.425118687958566,5.049633146309883,28.05351747949935,18.018990073370738,1.4026758739749676,1.5105740181268883,0.5394907207596029,61.47623862487361,38.52376137512639,30.504587155963304,69.4954128440367,"$60,000 to $74,999","$45,000 to $49,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014205001;060014205002;060014206001;060014206002;060014206003,060014202003;060014203001;060014203002;060014203003;060014204001
1.0,11600.0,6790.0,4810.0,58.53448275862069,41.46551724137931,59.13107511045656,3.681885125184094,18.04123711340206,13.107511045655375,0.5743740795287187,0.4270986745213549,5.036818851251841,48.75259875259875,3.6174636174636174,30.457380457380456,10.914760914760915,1.3097713097713097,1.1434511434511434,3.8045738045738045,59.13107511045656,5.434462444771723,19.867452135493373,13.107511045655375,0.780559646539028,0.4270986745213549,1.251840942562592,48.75259875259875,4.345114345114345,33.24324324324324,10.914760914760915,1.3097713097713097,1.1434511434511434,0.2910602910602911,42.380522993688004,57.619477006311996,53.723404255319146,46.276595744680854,"$40,000 to $44,999","$75,000 to $99,999",NW,060014202002;060014203001;060014204001;060014205001;060014205002;060014206001;060014206002;060014206003,060014201001;060014201002;060014201003;060014202001;060014202003;060014203002;060014203003
2.0,11600.0,6546.0,5054.0,56.43103448275862,43.56896551724138,46.74610449129239,4.659333944393523,26.504735716468073,15.96394744882371,1.1151848457073021,1.0693553315001527,3.9413382218148487,65.29481598733676,2.3545706371191137,18.89592402057776,7.3209339137316976,0.5738029283735655,0.2770083102493075,5.282944202611793,46.74610449129239,5.866177818515124,28.475404827375495,15.96394744882371,1.1151848457073021,1.0693553315001527,0.7638252367858234,65.29481598733676,3.8385437277404035,21.44835773644638,7.3209339137316976,0.850811238622873,0.2770083102493075,0.9695290858725761,33.07170131523122,66.92829868476878,70.95238095238095,29.047619047619047,"$40,000 to $44,999","$75,000 to $99,999",NE,060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001,060014201001;060014201002;060014201003;060014205002;060014206001;060014206002;060014206003
3.0,11600.0,6908.0,4692.0,59.55172413793103,40.44827586206897,61.59525188187609,2.1569195136074115,18.601621308627678,10.639837869137232,0.5645628257093225,0.4198031268094962,6.022003474232774,44.86359761295822,5.861040068201193,29.944586530264278,14.492753623188406,1.3427109974424551,1.1722080136402386,2.3231031543052003,61.59525188187609,4.386218876664737,21.120440069484655,10.639837869137232,0.7672264041690793,0.4198031268094962,1.0712217718587145,44.86359761295822,5.861040068201193,31.734867860187553,14.492753623188406,1.3427109974424551,1.1722080136402386,0.5328218243819267,50.54657794676806,49.45342205323194,42.3053152039555,57.6946847960445,"$45,000 to $49,999","$60,000 to $74,999",NW,060014201001;060014201002;060014201003;060014202002;060014204001;060014205002;060014206001;060014206002;060014206003,060014202001;060014202003;060014203001;060014203002;060014203003;060014205001
4.0,11600.0,6916.0,4684.0,59.62068965517241,40.37931034482759,47.35396182764604,5.711393869288606,25.520532099479468,15.326778484673222,1.417004048582996,1.0121457489878543,3.658183921341816,65.86251067463706,0.6191289496157131,19.74807856532878,7.578992314261315,0.08539709649871904,0.29888983774551664,5.807002561912895,47.35396182764604,6.130711393869289,27.530364372469634,15.326778484673222,1.417004048582996,1.0121457489878543,1.2290341237709659,65.86251067463706,3.287788215200683,22.28864218616567,7.578992314261315,0.3842869342442357,0.29888983774551664,0.29888983774551664,33.709905184587456,66.29009481541254,73.3815842380378,26.618415761962204,"$40,000 to $44,999","$75,000 to $99,999",NE,060014202001;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001;060014205002,060014201001;060014201002;060014201003;060014202002;060014206001;060014206002;060014206003
5.0,11600.0,6503.0,5097.0,56.060344827586206,43.939655172413794,57.35814239581732,2.1374750115331387,24.98846686144856,9.534061202521913,0.9687836383207751,1.0610487467322773,3.9520221436260186,51.59897979203453,5.591524426133019,20.894643908181283,15.597410241318423,0.7651559741024132,0.2942907592701589,5.257994898960173,57.35814239581732,2.9063509149623252,27.74104259572505,9.534061202521913,1.1840688912809472,1.0610487467322773,0.21528525296017223,51.59897979203453,7.6319403570727875,22.444575240337453,15.597410241318423,0.7651559741024132,0.2942907592701589,1.6676476358642338,64.0385115794952,35.961488420504814,28.742016106637045,71.25798389336296,"$60,000 to $74,999","$45,000 to $49,999",SW,060014201001;060014201002;060014201003;060014202001;060014203002;060014203003;060014206001;060014206002;060014206003,060014202002;060014202003;060014203001;060014204001;060014205001;060014205002
6.0,11600.0,7289.0,4311.0,62.83620689655172,37.16379310344828,48.086157223213064,4.184387433118397,26.478254904650843,15.022636850048018,1.0563863355741527,0.9603512141583208,4.211826039237207,66.22593365808397,2.7603804221758295,17.629320343307818,7.422871723498028,0.5799118533982834,0.32475063790303876,5.056831361633032,48.086157223213064,5.474001920702428,28.659624091096173,15.022636850048018,1.0563863355741527,0.9603512141583208,0.7408423652078474,66.22593365808397,4.1521688703317094,19.92577128276502,7.422871723498028,0.9046624913013221,0.32475063790303876,1.0438413361169103,35.36442006269593,64.63557993730407,72.26495726495726,27.735042735042736,"$40,000 to $44,999","$75,000 to $99,999",SE,060014201001;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003;060014204001;060014205001,060014201002;060014201003;060014205002;060014206001;060014206002;060014206003
7.0,11600.0,6395.0,5205.0,55.12931034482759,44.87068965517241,49.257232212666146,4.206411258795934,28.69429241594996,11.806098514464425,0.9851446442533229,0.8600469116497264,4.190774042220485,61.671469740634,2.97790585975024,16.42651296829971,12.680115273775217,0.7492795389048992,0.5571565802113353,4.937560038424592,49.257232212666146,5.926505082095387,30.9460516028147,11.806098514464425,0.9851446442533229,0.8600469116497264,0.21892103205629398,61.671469740634,3.823246878001921,18.61671469740634,12.680115273775217,1.0182516810758886,0.5571565802113353,1.633045148895293,49.82901807523205,50.17098192476795,43.46268656716418,56.53731343283582,"$50,000 to $59,999","$50,000 to $59,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014203001;060014203002;060014203003,060014204001;060014205001;060014205002;060014206001;060014206002;060014206003
8.0,11600.0,7001.0,4599.0,60.35344827586207,39.64655172413793,47.7788887301814,5.284959291529781,26.281959720039993,14.355092129695757,1.3998000285673475,0.999857163262391,3.899442936723325,65.55772994129158,1.1741682974559686,18.482278756251358,8.914981517721245,0.08697542944118286,0.30441400304414,5.47945205479452,47.7788887301814,5.913440937008999,28.63876589058706,14.355092129695757,1.3998000285673475,0.999857163262391,0.9141551206970433,65.55772994129158,3.5659926070884973,20.50445749075886,8.914981517721245,0.3913894324853229,0.30441400304414,0.76103500761035,35.468277945619334,64.53172205438067,69.9878983461073,30.0121016538927,"$40,000 to $44,999","$75,000 to $99,999",NE,060014201001;060014202001;060014202003;060014203001;060014203002;060014203003;060014204001;060014205002,060014201002;060014201003;060014202002;060014205001;060014206001;060014206002;060014206003
9.0,11600.0,6938.0,4662.0,59.810344827586206,40.189655172413794,59.959642548284805,3.084462381089651,22.773133467858173,7.999423464975497,0.4756413952147593,0.2017872585759585,5.505909484001153,47.19004719004719,4.504504504504505,23.80952380952381,18.447018447018447,1.4800514800514801,1.5015015015015014,3.0673530673530673,59.959642548284805,5.246468722974921,25.208993946382243,7.999423464975497,0.6774286537907178,0.2017872585759585,0.7062554050158547,47.19004719004719,4.590304590304591,25.718575718575718,18.447018447018447,1.4800514800514801,1.5015015015015014,1.0725010725010724,60.93828399397893,39.06171600602107,30.855986119144013,69.14401388085598,"$60,000 to $74,999","$45,000 to $49,999",SW,060014201001;060014201002;060014201003;060014202001;060014202002;060014202003;060014205002;060014206001;060014206002;060014206003,060014203001;060014203002;060014203003;060014204001;060014205001
